metric,date,mean_value,min_value,max_value,records
river_level,2023-07-15,335.21623636363637,258.529,467.869,165
river_level,2023-07-16,333.5775595238095,258.6,467.811,168
river_level,2023-07-17,331.48538690476187,258.769,467.728,168
river_level,2023-07-18,333.2255238095238,259.689,467.666,168
river_level,2023-07-19,335.2868273809524,259.273,467.647,168
river_level,2023-07-20,335.2326607142857,258.454,467.681,168
river_level,2023-07-21,335.32274404761904,258.765,467.921,168
river_level,2023-07-22,335.535380952381,259.048,467.989,168
river_level,2023-07-23,335.5033095238095,259.303,468.041,168
river_level,2023-07-24,335.798251497006,259.093,468.103,167
river_level,2023-07-25,335.40958333333333,259.116,468.103,168
river_level,2023-07-26,335.3263928571429,259.016,468.071,168
river_level,2023-07-27,335.2749761904762,258.722,468.03,168
river_level,2023-07-28,336.1202075471698,258.834,468.098,159
river_level,2023-07-29,335.40594047619044,259.224,468.094,168
river_level,2023-07-30,335.4709523809524,259.389,468.051,168
river_level,2023-07-31,335.4245357142857,259.057,467.966,168
river_level,2023-08-01,335.60940119760477,257.7,469.5,167
river_level,2023-08-02,335.2125833333333,257.682,469.316,168
river_level,2023-08-03,333.6918121212121,257.658,469.136,165
river_level,2023-08-04,336.72921481481484,257.628,469.019,135
river_level,2023-08-05,334.03871257485025,257.572,468.675,167
river_level,2023-08-06,335.5111748251748,257.62,468.443,143
river_level,2023-08-07,336.7851366459627,258.788,468.079,161
river_level,2023-08-08,336.7082380952381,258.731,467.454,168
river_level,2023-08-09,334.88525595238093,258.891,466.299,168
river_level,2023-08-10,335.4550238095238,258.377,467.88,168
river_level,2023-08-11,334.64567857142856,258.186,466.494,168
river_level,2023-08-12,334.38008484848484,258.158,466.582,165
river_level,2023-08-13,335.46721428571425,258.291,466.913,168
river_level,2023-08-14,335.4540595238095,258.266,466.794,168
river_level,2023-08-15,335.4121964285714,258.279,466.68,168
river_level,2023-08-16,335.39943452380953,258.264,466.669,168
river_level,2023-08-17,335.3413511904762,258.232,466.571,168
river_level,2023-08-18,335.3943869047619,258.216,466.534,168
river_level,2023-08-19,335.5201130952381,258.851,466.556,168
river_level,2023-08-20,335.54655952380955,258.894,466.526,168
river_level,2023-08-21,335.4579523809524,258.846,466.504,168
river_level,2023-08-22,335.31472619047616,258.589,466.468,168
river_level,2023-08-23,335.2216011904762,258.42,466.478,168
river_level,2023-08-24,335.1475119047619,258.431,466.472,168
river_level,2023-08-25,335.1096011904762,258.349,466.476,168
river_level,2023-08-26,335.0749047619048,258.407,466.442,168
river_level,2023-08-27,335.043369047619,258.379,466.402,168
river_level,2023-08-28,334.99395833333335,258.306,466.369,168
river_level,2023-08-29,334.93975595238095,258.292,466.333,168
river_level,2023-08-30,334.8801964285714,258.201,466.271,168
river_level,2023-08-31,334.82465476190475,258.096,466.223,168
river_level,2023-09-01,335.59874251497007,257.71,469.5,167
river_level,2023-09-02,335.2040773809524,257.69,469.303,168
river_level,2023-09-03,331.502130952381,257.651,469.132,168
river_level,2023-09-04,332.2592922077922,257.643,469.008,154
river_level,2023-09-05,334.4430357142857,257.626,468.664,168
river_level,2023-09-06,337.54257664233575,257.62,468.427,137
river_level,2023-09-07,335.8282111801242,258.866,468.088,161
river_level,2023-09-08,335.83823952095804,258.564,467.355,167
river_level,2023-09-09,334.8610476190476,258.842,466.277,168
river_level,2023-09-10,335.32807142857143,258.197,467.548,168
river_level,2023-09-11,334.67574404761905,258.216,466.498,168
river_level,2023-09-12,334.5024166666667,258.18,466.588,168
river_level,2023-09-13,334.7713988095238,258.544,467.627,168
river_level,2023-09-14,335.26299404761903,258.844,468.105,168
river_level,2023-09-15,335.7050595238095,259.794,468.236,168
river_level,2023-09-16,335.76911904761903,259.963,468.561,168
river_level,2023-09-17,335.7355416666667,259.504,468.296,168
river_level,2023-09-18,335.575744047619,259.104,468.246,168
river_level,2023-09-19,335.5095,258.51,468.195,168
river_level,2023-09-20,335.6175714285714,258.533,468.324,168
river_level,2023-09-21,335.709119047619,258.776,468.403,168
river_level,2023-09-22,335.8205773809524,259.53,468.426,168
river_level,2023-09-23,335.8487261904762,258.986,468.407,168
river_level,2023-09-24,335.7461785714286,258.967,468.375,168
river_level,2023-09-25,335.7048630952381,258.832,468.441,168
river_level,2023-09-26,335.70194642857143,258.652,468.503,168
river_level,2023-09-27,335.11920833333335,258.516,468.495,168
river_level,2023-09-28,332.4069464285714,258.465,468.371,168
river_level,2023-09-29,334.25888690476194,258.452,468.654,168
river_level,2023-09-30,335.77912499999996,258.439,468.323,168
river_level,2023-10-01,335.71339393939394,257.7,469.5,165
river_level,2023-10-02,335.1908630952381,257.679,469.306,168
river_level,2023-10-03,332.3491696969697,257.664,469.121,165
river_level,2023-10-04,338.01744852941175,257.645,468.993,136
river_level,2023-10-05,334.4347321428572,257.626,468.656,168
river_level,2023-10-06,331.77301219512196,257.581,468.422,164
river_level,2023-10-07,335.52407975460125,258.782,468.094,163
river_level,2023-10-08,335.62515476190475,258.482,467.25,168
river_level,2023-10-09,334.75425,258.69,466.275,168
river_level,2023-10-10,335.2746904761905,258.111,467.556,168
river_level,2023-10-11,334.67908928571427,258.244,466.506,168
river_level,2023-10-12,334.5073273809524,258.21,466.592,168
river_level,2023-10-13,335.1443630952381,258.247,467.102,168
river_level,2023-10-14,334.92380357142855,258.261,466.862,168
river_level,2023-10-15,335.02555952380953,258.257,466.732,168
river_level,2023-10-16,334.9890238095238,258.276,466.609,168
river_level,2023-10-17,334.9257083333333,258.223,466.5,168
river_level,2023-10-18,334.7837857142857,258.315,466.478,168
river_level,2023-10-19,334.83390476190476,258.174,466.453,168
river_level,2023-10-20,334.8053511904762,258.146,466.665,168
river_level,2023-10-21,334.77593452380955,258.208,466.764,168
river_level,2023-10-22,334.75029166666667,258.214,466.592,168
river_level,2023-10-23,334.7183988095238,258.21,466.581,168
river_level,2023-10-24,334.6939107142857,258.169,466.552,168
river_level,2023-10-25,334.67163095238095,258.24,466.478,168
river_level,2023-10-26,334.67098214285716,258.176,466.522,168
river_level,2023-10-27,334.6288154761905,258.171,466.547,168
river_level,2023-10-28,334.63483333333335,258.24,466.674,168
river_level,2023-10-29,334.56567261904763,258.216,466.455,168
river_level,2023-10-30,334.51605952380953,258.223,466.457,168
river_level,2023-10-31,334.6014226190476,258.291,466.459,168
river_level,2023-11-01,335.4463095238095,257.72,469.51,168
river_level,2023-11-02,335.17579166666667,257.671,469.289,168
river_level,2023-11-03,331.8971626506024,257.66,469.13,166
river_level,2023-11-04,334.2911856287425,257.658,468.982,167
river_level,2023-11-05,334.41480952380954,257.617,468.649,168
river_level,2023-11-06,333.0950838323353,257.568,468.414,167
river_level,2023-11-07,336.54209090909086,258.549,468.101,154
river_level,2023-11-08,335.5734464285714,258.508,467.134,168
river_level,2023-11-09,334.70354166666664,258.645,466.262,168
river_level,2023-11-10,335.2272559523809,258.082,467.428,168
river_level,2023-11-11,334.6321369047619,258.212,466.5,168
river_level,2023-11-12,334.50213690476187,258.221,466.596,168
river_level,2023-11-13,334.63401785714285,258.178,466.511,168
river_level,2023-11-14,334.61336309523807,258.195,466.504,168
river_level,2023-11-15,334.61816666666664,258.202,466.511,168
river_level,2023-11-16,334.6123511904762,258.176,466.511,168
river_level,2023-11-17,334.59313095238093,258.214,466.511,168
river_level,2023-11-18,334.6044166666667,258.202,466.509,168
river_level,2023-11-19,334.6055773809524,258.184,466.515,168
river_level,2023-11-20,334.57915476190476,258.197,466.513,168
river_level,2023-11-21,334.5802261904762,258.214,466.515,168
river_level,2023-11-22,334.5892976190476,258.206,466.511,168
river_level,2023-11-23,334.5617738095238,258.199,466.515,168
river_level,2023-11-24,334.5280654761905,258.182,466.515,168
river_level,2023-11-25,334.51664285714287,258.201,466.519,168
river_level,2023-11-26,334.52417857142854,258.214,466.521,168
river_level,2023-11-27,334.5162380952381,258.163,466.524,168
river_level,2023-11-28,334.508125,258.172,466.519,168
river_level,2023-11-29,334.5005654761905,258.184,466.521,168
river_level,2023-11-30,334.4966726190476,258.191,466.521,168
river_level,2023-12-01,335.42928571428575,257.72,469.49,168
river_level,2023-12-02,335.1675119047619,257.675,469.286,168
river_level,2023-12-03,331.4737202380952,257.664,469.162,168
river_level,2023-12-04,338.3098344827586,257.647,468.959,145
river_level,2023-12-05,334.42074404761905,257.619,468.649,168
river_level,2023-12-06,333.72548965517245,257.576,468.403,145
river_level,2023-12-07,335.58450602409636,258.844,468.075,166
river_level,2023-12-08,335.536,258.306,467.027,168
river_level,2023-12-09,334.6588988095238,258.478,466.247,168
river_level,2023-12-10,335.1974880952381,258.073,467.209,168
river_level,2023-12-11,334.63160119047615,258.165,466.504,168
river_level,2023-12-12,334.4975773809524,258.186,466.594,168
river_level,2023-12-13,334.4908273809524,258.188,466.596,168
river_level,2023-12-14,334.48846428571426,258.18,466.592,168
river_level,2023-12-15,334.4855238095238,258.189,466.592,168
river_level,2023-12-16,334.48076785714284,258.174,466.59,168
river_level,2023-12-17,334.4779821428571,258.176,466.598,168
river_level,2023-12-18,334.3428511904762,258.163,466.594,168
river_level,2023-12-19,334.0318143712575,258.148,466.594,167
river_level,2023-12-20,334.4529226190476,258.142,466.588,168
river_level,2023-12-21,334.4428392857143,258.156,466.588,168
river_level,2023-12-22,334.4387440476191,258.163,466.584,168
river_level,2023-12-23,334.44050595238093,258.18,466.581,168
river_level,2023-12-24,334.4366607142857,258.172,466.579,168
river_level,2023-12-25,334.43588095238096,258.182,466.575,168
river_level,2023-12-26,334.4347380952381,258.184,466.586,168
river_level,2023-12-27,334.4341369047619,258.199,466.575,168
river_level,2023-12-28,334.42307738095235,258.163,466.581,168
river_level,2023-12-29,334.41607142857146,258.171,466.577,168
river_level,2023-12-30,334.41180357142855,258.184,466.581,168
river_level,2023-12-31,334.40480952380955,258.159,466.575,168
river_level,2024-01-01,334.40609523809525,258.144,466.569,168
river_level,2024-01-02,334.5301137724551,258.039,466.506,167
river_level,2024-01-03,333.6388988095238,258.011,466.206,168
river_level,2024-01-04,334.0453373493976,257.912,466.054,166
river_level,2024-01-05,332.3457321428571,257.968,463.502,168
river_level,2024-01-06,331.47486904761905,257.842,462.036,168
river_level,2024-01-07,332.27989156626506,257.73,461.897,166
river_level,2024-01-08,334.5098622754491,258.707,466.471,167
river_level,2024-01-09,335.3910426829268,258.433,469.056,164
river_level,2024-01-10,323.6264244604316,258.279,469.937,139
river_level,2024-01-11,335.0109125,258.184,469.537,160
river_level,2024-01-12,337.7541205673759,258.071,469.474,141
river_level,2024-01-13,334.3274583333333,258.03,466.551,168
river_level,2024-01-14,334.3221488095238,258.041,466.543,168
river_level,2024-01-15,334.3121488095238,258.068,466.545,168
river_level,2024-01-16,334.29852380952383,258.075,466.543,168
river_level,2024-01-17,334.28097619047617,258.084,466.541,168
river_level,2024-01-18,334.26720238095237,258.058,466.545,168
river_level,2024-01-19,334.24555357142856,258.068,466.534,168
river_level,2024-01-20,334.1003928571429,258.071,466.528,168
river_level,2024-01-21,334.2077857142857,258.071,466.528,168
river_level,2024-01-22,334.1859940476191,258.073,466.536,168
river_level,2024-01-23,334.1803392857143,258.071,466.536,168
river_level,2024-01-24,334.1703690476191,258.068,466.53,168
river_level,2024-01-25,334.17055357142857,258.069,466.532,168
river_level,2024-01-26,334.1740595238095,258.06,466.53,168
river_level,2024-01-27,334.6012409638554,258.079,466.526,166
river_level,2024-01-28,334.4085988023952,258.06,466.524,167
river_level,2024-01-29,332.89738554216865,258.054,466.511,166
river_level,2024-01-30,333.47451807228913,258.045,466.513,166
river_level,2024-01-31,334.6652891566265,258.049,466.508,166
river_level,2024-02-01,334.3867261904762,258.144,466.562,168
river_level,2024-02-02,334.0570892857143,258.039,466.504,168
river_level,2024-02-03,333.62149999999997,257.994,466.193,168
river_level,2024-02-04,333.22903636363634,257.891,466.059,165
river_level,2024-02-05,332.30635119047616,258.0,463.404,168
river_level,2024-02-06,331.4186488095238,257.844,461.987,168
river_level,2024-02-07,331.5407023809524,257.723,461.906,168
river_level,2024-02-08,334.1334226190476,258.517,466.657,168
river_level,2024-02-09,334.4610674846626,258.564,469.048,163
river_level,2024-02-10,330.7656346153846,258.236,469.815,156
river_level,2024-02-11,334.00521341463417,258.197,470.122,164
river_level,2024-02-12,335.7721904761905,258.073,469.472,147
river_level,2024-02-13,334.21253939393944,258.082,466.461,165
river_level,2024-02-14,333.900748502994,258.068,466.466,167
river_level,2024-02-15,333.92019642857144,258.064,466.459,168
river_level,2024-02-16,333.8930119047619,258.017,466.451,168
river_level,2024-02-17,333.8789345238095,258.006,466.451,168
river_level,2024-02-18,333.86370238095236,257.998,466.442,168
river_level,2024-02-19,333.84225,257.968,466.416,168
river_level,2024-02-20,333.8301845238095,257.987,466.378,168
river_level,2024-02-21,333.8191428571429,258.022,466.339,168
river_level,2024-02-22,333.8043273809524,258.039,466.312,168
river_level,2024-02-23,334.4035481927711,258.03,466.288,166
river_level,2024-02-24,333.76025595238093,258.019,466.254,168
river_level,2024-02-25,334.64965662650604,258.008,466.237,166
river_level,2024-02-26,333.71412499999997,258.0,466.223,168
river_level,2024-02-27,333.705880952381,258.015,466.219,168
river_level,2024-02-28,333.6834702380952,258.004,466.215,168
river_level,2024-02-29,333.94350299401196,258.0,466.204,167
river_level,2024-03-01,334.38481547619045,258.126,466.575,168
river_level,2024-03-02,334.047125,258.011,466.5,168
river_level,2024-03-03,334.0470239520958,258.002,466.191,167
river_level,2024-03-04,333.27291071428573,257.867,466.104,168
river_level,2024-03-05,332.57851497005987,257.989,463.322,167
river_level,2024-03-06,331.5893952095808,257.901,461.964,167
river_level,2024-03-07,331.54560714285714,257.715,461.912,168
river_level,2024-03-08,334.5480595238095,258.626,466.897,168
river_level,2024-03-09,336.03644578313254,258.596,469.031,166
river_level,2024-03-10,333.15903773584904,258.217,469.897,159
river_level,2024-03-11,332.5333071895425,258.176,469.909,153
river_level,2024-03-12,336.42031818181823,258.086,469.47,132
river_level,2024-03-13,334.27084337349396,257.992,466.129,166
river_level,2024-03-14,332.8211144578313,257.972,466.119,166
river_level,2024-03-15,332.6539401197605,257.955,466.116,167
river_level,2024-03-16,333.4410833333333,257.961,466.108,168
river_level,2024-03-17,333.74052095808383,257.957,466.11,167
river_level,2024-03-18,331.84209638554216,257.946,466.095,166
river_level,2024-03-19,333.4391071428571,257.938,466.322,168
river_level,2024-03-20,333.51463095238097,257.996,466.198,168
river_level,2024-03-21,333.4349880952381,258.022,466.114,168
river_level,2024-03-22,332.9735722891566,258.009,466.117,166
river_level,2024-03-23,333.5751017964072,258.004,466.106,167
river_level,2024-03-24,334.30377710843374,257.994,466.095,166
river_level,2024-03-25,333.80233132530117,257.979,466.086,166
river_level,2024-03-26,333.36689880952383,257.962,466.093,168
river_level,2024-03-27,333.8179221556886,257.944,466.086,167
